GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P10253	GAA	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P10253	GAA	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P10301	RRAS	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P10321	HLA-C	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P10451	SPP1	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000064588|RGD:3752|UniProtKB:P10451	9606	GO_Central		C
UniProtKB	P10451	SPP1	part_of	GO:0005615	extracellular space	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	P10451	SPP1	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P08721|ensembl:ENSRNOP00000062358	9606	Ensembl		C
UniProtKB	P10451	SPP1	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:15516325		9606	BHF-UCL		C
UniProtKB	P10451	SPP1	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:16502470		9606	UniProt	part_of(UBERON:0001914)	C
UniProtKB	P10451	SPP1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P10586	PTPRF	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	P10599	TXN	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P10599	TXN	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P10599	TXN	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P10600	TGFB3	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000490|FB:FBgn0005590|FB:FBgn0024234|MGI:MGI:103302|MGI:MGI:1338027|MGI:MGI:88177|MGI:MGI:88180|MGI:MGI:95691|MGI:MGI:98725|MGI:MGI:98726|PANTHER:PTN000218063|RGD:1305979|RGD:2211|RGD:2212|RGD:2213|RGD:2214|RGD:2912|RGD:2913|RGD:3115|RGD:3851|RGD:62074|RGD:620743|RGD:621512|RGD:69051|RGD:70491|UniProtKB:F1NNP2|UniProtKB:O14793|UniProtKB:O42220|UniProtKB:O95393|UniProtKB:P01137|UniProtKB:P05111|UniProtKB:P08476|UniProtKB:P12643|UniProtKB:P12644|UniProtKB:P18075|UniProtKB:P61812|UniProtKB:Q96S42|UniProtKB:Q99988|WB:WBGene00000903	9606	GO_Central		C
UniProtKB	P10600	TGFB3	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016319	9606	InterPro		C
UniProtKB	P10600	TGFB3	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q07258|ensembl:ENSRNOP00000013516	9606	Ensembl		C
UniProtKB	P10619	CTSA	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P10619	CTSA	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P10643	C7	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P10645	CHGA	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000061810|RGD:2338|UniProtKB:P05059	9606	GO_Central		C
UniProtKB	P10645	CHGA	part_of	GO:0005615	extracellular space	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P10354	9606	BHF-UCL		C
UniProtKB	P10646	TFPI	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000008981|RGD:61914|UniProtKB:P10646	9606	GO_Central		C
UniProtKB	P10646	TFPI	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02445|ensembl:ENSRNOP00000006787	9606	Ensembl		C
UniProtKB	P10646	TFPI	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:19065458		9606	BHF-UCL		C
UniProtKB	P10720	PF4V1	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:108068|MGI:MGI:1340094|MGI:MGI:1352449|MGI:MGI:1352450|MGI:MGI:1888499|PANTHER:PTN000021269|RGD:619869|RGD:620209|RGD:621812|RGD:70069|RGD:708540|UniProtKB:P19876	9606	GO_Central		C
UniProtKB	P10720	PF4V1	part_of	GO:0005615	extracellular space	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	P10721	KIT	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:14625290		9606	BHF-UCL		C
UniProtKB	P10745	RBP3	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:23486466		9606	UniProt		C
UniProtKB	P10767	FGF6	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1099809|MGI:MGI:1891427|MGI:MGI:95515|MGI:MGI:95516|PANTHER:PTN000160075|RGD:2609|RGD:61805|RGD:620175|RGD:620178|UniProtKB:E1BDA6|UniProtKB:O15520|UniProtKB:P05230|UniProtKB:P09038|UniProtKB:P31371|UniProtKB:P48800|UniProtKB:P55075|UniProtKB:Q9GZV9|WB:WBGene00001185|WB:WBGene00002881|ZFIN:ZDB-GENE-980526-178|ZFIN:ZDB-GENE-990415-72	9606	GO_Central		C
UniProtKB	P10767	FGF6	part_of	GO:0005615	extracellular space	ECO:0000322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0112	9606	UniProt		C
UniProtKB	P10768	ESD	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	P10768	ESD	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P10768	ESD	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P10809	HSPD1	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:18229457		9606	BHF-UCL		C
UniProtKB	P10809	HSPD1	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:21276792		9606	UniProt	part_of(CL:0000351)	C
UniProtKB	P10809	HSPD1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P10809	HSPD1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P10909	CLU	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000861171|RGD:3907|UniProtKB:P10909	9606	GO_Central		C
UniProtKB	P10909	CLU	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:11123922		9606	UniProt		C
UniProtKB	P10909	CLU	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:19996109		9606	BHF-UCL		C
UniProtKB	P10909	CLU	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:16113678		9606	BHF-UCL		C
UniProtKB	P10909	CLU	part_of	GO:0034366	spherical high-density lipoprotein particle	ECO:0000314	IDA	PMID:16682745		9606	BHF-UCL		C
UniProtKB	P10909	CLU	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:20551380		9606	BHF-UCL	part_of(UBERON:0001496)	C
UniProtKB	P10909	CLU	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:17567961		9606	UniProt	part_of(UBERON:0006530)	C
UniProtKB	P10909	CLU	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	P10909	CLU	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P10909	CLU	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:16502470		9606	UniProt	part_of(UBERON:0001914)	C
UniProtKB	P10909	CLU	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P10909	CLU	part_of	GO:0072562	blood microparticle	ECO:0007005	HDA	PMID:22516433		9606	UniProt		C
UniProtKB	P10912	GHR	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:8137822		9606	BHF-UCL		C
UniProtKB	P10912	GHR	part_of	GO:0005615	extracellular space	ECO:0000315	IMP	PMID:2825030		9606	BHF-UCL		C
UniProtKB	P10912-1	GHR	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:9360546		9606	BHF-UCL		C
UniProtKB	P10912-2	GHR	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:9360546		9606	BHF-UCL		C
UniProtKB	P10997	IAPP	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2151253|MGI:MGI:96382|PANTHER:PTN001629918|RGD:2254|UniProtKB:P01258	9606	GO_Central		C
UniProtKB	P10997	IAPP	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12968|ensembl:ENSMUSP00000043956	9606	Ensembl		C
UniProtKB	P11021	HSPA5	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	P11021	HSPA5	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11021	HSPA5	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt		C
UniProtKB	P11021	HSPA5	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P11047	LAMC1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	P11047	LAMC1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11047	LAMC1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:21362503		9606	UniProt	part_of(CL:0002367)	C
UniProtKB	P11047	LAMC1	part_of	GO:0005615	extracellular space	ECO:0000303	NAS	PMID:10964500		9606	UniProt		C
UniProtKB	P11047	LAMC1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11049	CD37	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P11055	MYH3	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11117	ACP2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11117	ACP2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11142	HSPA8	part_of	GO:0070062	extracellular exosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63017|ensembl:ENSMUSP00000015800	9606	Ensembl		C
UniProtKB	P11142	HSPA8	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:19028452		9606	UniProt	part_of(UBERON:0001913)	C
UniProtKB	P11142	HSPA8	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:21235781		9606	UniProt	part_of(UBERON:0001913)	C
UniProtKB	P11142	HSPA8	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	P11142	HSPA8	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11142	HSPA8	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt		C
UniProtKB	P11142	HSPA8	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P11142	HSPA8	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:16502470		9606	UniProt	part_of(UBERON:0001914)	C
UniProtKB	P11142	HSPA8	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:21362503		9606	UniProt	part_of(CL:0002367)	C
UniProtKB	P11142	HSPA8	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11142	HSPA8	part_of	GO:0072562	blood microparticle	ECO:0007005	HDA	PMID:22516433		9606	UniProt		C
UniProtKB	P11150	LIPC	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:96216|MGI:MGI:96820|PANTHER:PTN000176726|RGD:1310740|RGD:3009|RGD:3017|RGD:3360|RGD:620792|RGD:620793|UniProtKB:P06858|UniProtKB:P11150|UniProtKB:P11151|UniProtKB:P16233|UniProtKB:P54317|UniProtKB:Q6XZB0|UniProtKB:Q8WWY8|UniProtKB:Q9Y5X9	9606	GO_Central		C
UniProtKB	P11150	LIPC	part_of	GO:0034364	high-density lipoprotein particle	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0345	9606	UniProt		C
UniProtKB	P11150	LIPC	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:2839510		9606	BHF-UCL		C
UniProtKB	P11166	SLC2A1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt		C
UniProtKB	P11166	SLC2A1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P11166	SLC2A1	part_of	GO:0072562	blood microparticle	ECO:0007005	HDA	PMID:22516433		9606	UniProt		C
UniProtKB	P11169	SLC2A3	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt		C
UniProtKB	P11169	SLC2A3	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P11215	ITGAM	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:25645918		9606	UniProt	part_of(UBERON:0007311)	C
UniProtKB	P11215	ITGAM	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11216	PYGB	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11217	PYGM	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11226	MBL2	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2684334|MGI:MGI:88461|MGI:MGI:96924|PANTHER:PTN001523162|RGD:3055|RGD:67380|UniProtKB:P11226|UniProtKB:P11722|UniProtKB:Q5GFL6|UniProtKB:Q9BXS0	9606	GO_Central		C
UniProtKB	P11226	MBL2	part_of	GO:0005615	extracellular space	ECO:0000304	TAS	PMID:1304173		9606	PINC		C
UniProtKB	P11226	MBL2	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:23544079		9606	BHF-UCL	part_of(UBERON:0001969)	C
UniProtKB	P11233	RALA	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	P11233	RALA	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11233	RALA	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P11233	RALA	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11234	RALB	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11274	BCR	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11279	LAMP1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11279	LAMP1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11413	G6PD	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11413	G6PD	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11487	FGF3	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1099809|MGI:MGI:1891427|MGI:MGI:95515|MGI:MGI:95516|PANTHER:PTN000160075|RGD:2609|RGD:61805|RGD:620175|RGD:620178|UniProtKB:E1BDA6|UniProtKB:O15520|UniProtKB:P05230|UniProtKB:P09038|UniProtKB:P31371|UniProtKB:P48800|UniProtKB:P55075|UniProtKB:Q9GZV9|WB:WBGene00001185|WB:WBGene00002881|ZFIN:ZDB-GENE-980526-178|ZFIN:ZDB-GENE-990415-72	9606	GO_Central		C
UniProtKB	P11586	MTHFD1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11586	MTHFD1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P11586	MTHFD1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11597	CETP	part_of	GO:0034364	high-density lipoprotein particle	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002935167|UniProtKB:P11597	9606	GO_Central		C
UniProtKB	P11597	CETP	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:24293641		9606	UniProt		C
UniProtKB	P11597	CETP	part_of	GO:0034364	high-density lipoprotein particle	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017130	9606	InterPro		C
UniProtKB	P11597	CETP	part_of	GO:0034364	high-density lipoprotein particle	ECO:0000314	IDA	PMID:3104518		9606	BHF-UCL		C
UniProtKB	P11597	CETP	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:3104518		9606	BHF-UCL		C
UniProtKB	P11597	CETP	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11597	CETP	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11678	EPX	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000895746|RGD:1592081|UniProtKB:P05164|UniProtKB:P22079|UniProtKB:P80025|UniProtKB:Q92626	9606	GO_Central		C
UniProtKB	P11678	EPX	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11684	SCGB1A1	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000015461|RGD:3934|UniProtKB:P11684	9606	GO_Central		C
UniProtKB	P11684	SCGB1A1	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17559|ensembl:ENSRNOP00000027342	9606	Ensembl		C
UniProtKB	P11684	SCGB1A1	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:21805676		9606	UniProt		C
UniProtKB	P11684	SCGB1A1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11686	SFTPC	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000849150|RGD:3666	9606	GO_Central		C
UniProtKB	P11686	SFTPC	part_of	GO:0005615	extracellular space	ECO:0000322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0255	9606	UniProt		C
UniProtKB	P11717	IGF2R	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:G3V824|ensembl:ENSRNOP00000021840	9606	Ensembl		C
UniProtKB	P11717	IGF2R	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11717	IGF2R	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11766	ADH5	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P11766	ADH5	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P11836	MS4A1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P11836	MS4A1	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:22664934		9606	UniProt	part_of(UBERON:0001827)	C
UniProtKB	P11940	PABPC1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P12004	PCNA	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P12018	VPREB1	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		C
UniProtKB	P12034	FGF5	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1099809|MGI:MGI:1891427|MGI:MGI:95515|MGI:MGI:95516|PANTHER:PTN000160075|RGD:2609|RGD:61805|RGD:620175|RGD:620178|UniProtKB:E1BDA6|UniProtKB:O15520|UniProtKB:P05230|UniProtKB:P09038|UniProtKB:P31371|UniProtKB:P48800|UniProtKB:P55075|UniProtKB:Q9GZV9|WB:WBGene00001185|WB:WBGene00002881|ZFIN:ZDB-GENE-980526-178|ZFIN:ZDB-GENE-990415-72	9606	GO_Central		C
UniProtKB	P12034	FGF5	part_of	GO:0005615	extracellular space	ECO:0000304	TAS	PMID:9786939		9606	PINC		C
UniProtKB	P12035	KRT3	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P12107	COL11A1	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:88452|MGI:MGI:88468|PANTHER:PTN004649045|RGD:61817|RGD:70936|RGD:727898|UniProtKB:P02452|UniProtKB:P02458|UniProtKB:P02461|UniProtKB:P08123|WB:WBGene00000674	9606	GO_Central		C
UniProtKB	P12109	COL6A1	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2684334|MGI:MGI:88461|MGI:MGI:96924|PANTHER:PTN001523162|RGD:3055|RGD:67380|UniProtKB:P11226|UniProtKB:P11722|UniProtKB:Q5GFL6|UniProtKB:Q9BXS0	9606	GO_Central		C
UniProtKB	P12109	COL6A1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	P12109	COL6A1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P12109	COL6A1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P12110	COL6A2	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2684334|MGI:MGI:88461|MGI:MGI:96924|PANTHER:PTN001523162|RGD:3055|RGD:67380|UniProtKB:P11226|UniProtKB:P11722|UniProtKB:Q5GFL6|UniProtKB:Q9BXS0	9606	GO_Central		C
UniProtKB	P12110	COL6A2	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:20551380		9606	BHF-UCL	part_of(UBERON:0001496)	C
UniProtKB	P12110	COL6A2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	P12111	COL6A3	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2684334|MGI:MGI:88461|MGI:MGI:96924|PANTHER:PTN001523162|RGD:3055|RGD:67380|UniProtKB:P11226|UniProtKB:P11722|UniProtKB:Q5GFL6|UniProtKB:Q9BXS0	9606	GO_Central		C
UniProtKB	P12111	COL6A3	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9PWQ3|ensembl:ENSMUSP00000057131	9606	Ensembl		C
UniProtKB	P12111	COL6A3	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:20551380		9606	BHF-UCL	part_of(UBERON:0001496)	C
UniProtKB	P12111	COL6A3	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	P12111	COL6A3	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	P12268	IMPDH2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt		C
UniProtKB	P12268	IMPDH2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	P12272	PTHLH	part_of	GO:0005615	extracellular space	ECO:0000304	TAS	PMID:8641188		9606	PINC		C
UniProtKB	P12273	PIP	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:102785|PANTHER:PTN000387358|UniProtKB:P12273	9606	GO_Central		C
UniProtKB	P12273	PIP	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:18930737		9606	UniProt	part_of(UBERON:0006530)	C
UniProtKB	P12273	PIP	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:14638438		9606	UniProt	part_of(UBERON:0006530)	C
UniProtKB	P12273	PIP	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:24248522		9606	UniProt	part_of(UBERON:0001836)	C
UniProtKB	P12273	PIP	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:10713110		9606	UniProt	part_of(UBERON:0006530)	C
