symbol,log2FC,p_value_neg,p_value_pos,p_value_twosided
BROX,0.131820553,0.610837305,0.693181039,0.962428789
DNAJC18,0.131739690,0.423804889,0.687406166,0.718728446
VCY,0.131721899,0.371647848,0.717565692,0.633978650
PRR20D,0.131721182,0.419402323,0.826806491,0.858023326
RAB7A,0.131690591,0.433240706,0.706378608,0.758129402
GCA,0.131515076,0.586613764,0.704919339,0.928127267
TIGD2,0.131401064,0.243621416,0.434691253,0.200468018
EPHA10,0.131170329,0.564820680,0.498071089,0.598960589
LDHD,0.130844117,0.302806714,0.450166345,0.258984888
NPW,0.130807247,0.180837391,0.750383058,0.425602902
EPSTI1,0.130760794,0.293654273,0.656708928,0.435955363
ACADL,0.130728784,0.554482800,0.692498619,0.893484687
OTX2,0.130712160,0.439266900,0.794041582,0.897552068
CRABP2,0.130702029,0.567363764,0.692731809,0.885950633
CDH9,0.130636146,0.589831005,0.677329067,0.922247363
PGK2,0.130537749,0.387047772,0.839671037,0.894358222
RRP9,0.130282704,0.377706931,0.900589285,0.931265920
ST6GAL2,0.130198038,0.598208693,0.734510597,0.984494245
NRARP,0.130128073,0.174576135,0.576163980,0.176112448
PABPC5,0.130074990,0.600965048,0.385160365,0.606810287
CCDC151,0.130068764,0.722527919,0.363794382,0.653834912
KRTAP10-10,0.130039118,0.513030958,0.655125218,0.765354110
RASL11B,0.130030772,0.572436166,0.765271335,0.984478508
GAPDHS,0.129972537,0.420305061,0.685534641,0.689978014
OR52K1,0.129964114,0.455398628,0.772049326,0.866824513
GSTZ1,0.129937484,0.692225144,0.271338894,0.469246147
TMSB10,0.129854292,0.467796909,0.741887844,0.837541585
IFITM3,0.129584306,0.407030531,0.535378904,0.496196157
GOLGA8M,0.129499211,0.327749403,0.651989782,0.540399792
MTERF3,0.129472664,0.280138276,0.491889385,0.321402959
RABL6,0.129465946,0.386350254,0.649504443,0.549534260
IL18BP,0.129349999,0.614619541,0.541218462,0.752177219
TRIM23,0.129172955,0.346313243,0.466501275,0.324196460
SCG3,0.128995896,0.577068674,0.522794768,0.725380057
PITPNC1,0.128919608,0.596202905,0.619560069,0.860610237
UTP15,0.128895052,0.611186184,0.744569751,0.991636409
ARC,0.128835502,0.592585705,0.574995636,0.795751530
ALDH5A1,0.128805350,0.655113715,0.438825429,0.669781785
BLM,0.128800390,0.796716108,0.446219630,0.881936401
CD70,0.128670283,0.207553864,0.620449404,0.336796513
PDIA2,0.128660566,0.369875677,0.769310450,0.745450891
CALCR,0.128653451,0.693076465,0.542594061,0.887072952
WDR88,0.128646919,0.586787737,0.366203652,0.509625181
HIPK3,0.128551001,0.441028570,0.595051704,0.571216738
NAIF1,0.128488226,0.441391419,0.704258926,0.820646301
GJA9,0.128439146,0.361794513,0.764035179,0.700071812
HEXA,0.128364156,0.500588992,0.713398924,0.842068397
UROD,0.128270498,0.301385039,0.761112621,0.567743609
SNAP25,0.128262305,0.502658025,0.256686644,0.236752322
ARL5C,0.128259119,0.452057452,0.800830315,0.864875735
MUC15,0.128220295,0.571939792,0.759280364,0.975763249
USP33,0.128194664,0.604339361,0.606130520,0.855679265
PTMS,0.128021979,0.580366254,0.404734765,0.521732784
RHOQ,0.127857993,0.594029934,0.554659847,0.800715856
EHF,0.127794963,0.363333316,0.571255542,0.425672306
TDP1,0.127794772,0.538197645,0.766505689,0.963417398
KIF9,0.127724734,0.514868382,0.687138784,0.831503669
GAB4,0.127531996,0.169927410,0.604488139,0.205072247
ELMO3,0.127456193,0.567790861,0.757071937,0.978892998
CPSF6,0.127415279,0.519862469,0.583207780,0.687856388
RFX5,0.127294747,0.278915664,0.597623794,0.369033056
ARHGAP17,0.127230417,0.109264192,0.813745043,0.240795381
OR2T11,0.127162441,0.400712374,0.490867989,0.402816088
TUBA1B,0.127141252,0.418472117,0.828458361,0.887648563
HMGCLL1,0.127013339,0.567548838,0.642748126,0.812189427
CISD1,0.126970650,0.376005294,0.802073314,0.856598996
UBQLN1,0.126885316,0.625135339,0.572685987,0.798239015
ARL10,0.126778849,0.684871400,0.666680605,0.987812638
AGBL5,0.126719110,0.083473050,0.525673726,0.067681659
ZNF347,0.126684995,0.511940583,0.697474306,0.818236612
DYRK3,0.126575968,0.681149697,0.462319630,0.765367041
KCNJ13,0.126536421,0.332215273,0.657835363,0.510485482
NUP214,0.126451935,0.401019256,0.744758887,0.740760002
PNP,0.126316341,0.664946752,0.605299647,0.916609887
GABRP,0.126304634,0.396330040,0.283757720,0.230672213
LGALS9,0.126302973,0.541810199,0.700870741,0.885399111
MTMR3,0.126257422,0.519806088,0.740831216,0.885597449
PRSS33,0.126209536,0.601104582,0.715539007,0.959256358
CEP95,0.126166322,0.128264623,0.418159829,0.078224632
LOC388436,0.126133681,0.630006586,0.453429100,0.680881698
TMEM55B,0.126013837,0.574165699,0.406231965,0.561801748
WDR74,0.125997052,0.563686628,0.636269024,0.796785947
SLC22A9,0.125976138,0.621405536,0.654598232,0.909432271
MUC12,0.125951629,0.531032717,0.743759095,0.912713857
TTLL7,0.125918543,0.426414385,0.346023733,0.254981008
ITPKC,0.125832025,0.223822270,0.699814889,0.491144059
MMP12,0.125815788,0.456634122,0.400424528,0.436615862
PCOLCE2,0.125796186,0.376153746,0.726742769,0.664128513
PNKP,0.125781695,0.380243567,0.760815598,0.824086980
WSCD1,0.125663809,0.458830619,0.670099619,0.695497592
FZD1,0.125602118,0.641562646,0.727736134,0.995556722
ZNF354C,0.125510805,0.281563015,0.629329851,0.401096054
NME4,0.125468977,0.286709422,0.791818699,0.669996093
EPGN,0.125425945,0.432480500,0.403461570,0.389780071
KIF7,0.125367932,0.139470667,0.556591973,0.152023336
LOC388813,0.125362707,0.542208330,0.482232372,0.555381145
CNPY3,0.125337237,0.592532807,0.729938236,0.977440033
PLA2G2F,0.125324193,0.577583164,0.657302253,0.903244498
MRPS18C,0.125305199,0.324637879,0.767851866,0.669343592
FAH,0.125301398,0.546150367,0.374536487,0.453128134
LOC100506422,0.125282032,0.573592439,0.536942416,0.680559293
TLE2,0.125272418,0.682207078,0.301420828,0.498329954
SEC24A,0.125251452,0.378036661,0.426923464,0.306703074
KRT3,0.125208700,0.703300849,0.396765959,0.742900001
C1orf233,0.125146425,0.743859562,0.568662949,0.959259478
SRGAP1,0.125120536,0.535307402,0.699877337,0.906241541
UBXN11,0.125072266,0.685916120,0.640705433,0.968963721
CRTC2,0.125038709,0.614212696,0.701803896,0.952476042
ATP5L,0.125017507,0.579689255,0.449874713,0.563725474
ZNF684,0.125007594,0.450265998,0.775576470,0.906761155
HDLBP,0.124949527,0.577799910,0.509857430,0.622674797
SPEF1,0.124734646,0.498071247,0.663529272,0.811515116
RNF222,0.124692855,0.428739727,0.701469481,0.708932633
SCGB3A1,0.124576515,0.253232478,0.818711328,0.602746801
ZNF71,0.124546048,0.309430745,0.804816312,0.692551612
PDE3B,0.124502993,0.641384425,0.514213446,0.804614153
NEFL,0.124393322,0.432843939,0.424897625,0.369039251
IFT122,0.124204864,0.703344031,0.644983823,0.981602448
NPC1L1,0.123999333,0.639141005,0.322957496,0.509826128
CNIH4,0.123993257,0.177755932,0.862819401,0.416608702
ZNF142,0.123987515,0.536688115,0.427410378,0.455846229
SVOP,0.123840202,0.678372508,0.393908721,0.653195211
RNF20,0.123818726,0.641700001,0.495568861,0.706113444
KL,0.123766486,0.230904197,0.453088308,0.182119490
BZW2,0.123678124,0.684079074,0.679555879,0.993444665
KCNJ10,0.123665235,0.552526542,0.661498453,0.858882217
IGSF11,0.123648877,0.378711694,0.811941291,0.767107113
RAI1,0.123641085,0.463961130,0.535583272,0.585956181
MEF2BNB-MEF2B,0.123638389,0.626179378,0.639303148,0.900340124
RCHY1,0.123635166,0.734852528,0.497121451,0.853994488
HOXA4,0.123627492,0.228634871,0.249374130,0.102290289
NEUROD4,0.123624948,0.466726930,0.619353798,0.675899612
RTF1,0.123450357,0.503976301,0.539249917,0.571260649
GDNF-AS1,0.123418947,0.512741225,0.452768091,0.473370419
RANBP2,0.123385644,0.244363715,0.639021154,0.331809354
MUTYH,0.123327911,0.611728066,0.740159760,0.985842953
GNG4,0.123327202,0.651223302,0.665212599,0.971475452
TREX1,0.123239419,0.334657828,0.678842095,0.540084333
DOCK1,0.123227012,0.541377082,0.767021639,0.970152436
ECH1,0.123207020,0.416985001,0.800086386,0.852505223
MYEOV,0.123202537,0.393930761,0.867264533,0.922322997
HIST1H3G,0.123110942,0.120118150,0.884091136,0.350444359
CCM2L,0.123098687,0.440574542,0.411034071,0.395839255
OR13C2,0.122976097,0.354156364,0.338519642,0.197105476
MTRNR2L7,0.122845456,0.205695849,0.733693337,0.419013269
LY9,0.122832859,0.544485133,0.751040478,0.931023178
ZNF45,0.122765266,0.220797395,0.666852529,0.425713473
SGMS1,0.122731718,0.673179210,0.605575640,0.938722925
IMMT,0.122717994,0.503846196,0.422057432,0.442330870
DMAP1,0.122539270,0.217250622,0.798496243,0.527594362
LRRC41,0.122499640,0.490213271,0.476632316,0.508542344
TLL2,0.122464024,0.386754306,0.201364789,0.133376612
PLGRKT,0.122422349,0.430644544,0.796714202,0.830674461
ANKRD2,0.122400145,0.335439799,0.762114823,0.655482978
USH2A,0.122355055,0.744849823,0.582086852,0.980825294
OR56A1,0.122243957,0.456471572,0.806246649,0.936115312
PPP1R21,0.122232526,0.526112557,0.788227770,0.965073996
APBB1IP,0.122147103,0.603108053,0.560670414,0.802177551
C1orf110,0.121963435,0.436528008,0.702272623,0.810971107
STT3A,0.121873127,0.169416435,0.688308649,0.316312834
FOXO6,0.121853772,0.434152664,0.472697201,0.457409874
C22orf24,0.121836466,0.642780248,0.561515411,0.869865690
RPL5,0.121826544,0.444022925,0.643700977,0.645543028
RASGRF1,0.121768504,0.486242564,0.458766496,0.494222280
ZC3H4,0.121709478,0.509456233,0.481995404,0.492704516
GULP1,0.121708158,0.513783600,0.435528920,0.535448957
ZP1,0.121678064,0.432309485,0.518336586,0.541940872
FAM220A,0.121675405,0.588531958,0.172254461,0.200774161
ZDHHC13,0.121664397,0.475255742,0.706630537,0.772369220
VGF,0.121647647,0.719726649,0.518138806,0.879068112
ZNF610,0.121502112,0.508330821,0.524380541,0.613814764
KPNA7,0.121465676,0.268675730,0.888930747,0.758739524
SOD3,0.121338676,0.521217646,0.793655139,0.952370514
NAE1,0.121336942,0.759393755,0.610057047,0.996203124
RHBDF2,0.121274583,0.584558841,0.685733815,0.928888407
GLIS1,0.121267429,0.542659240,0.371216227,0.431064707
SPHK1,0.121230130,0.534000352,0.718239011,0.900263696
TAF13,0.121219435,0.676268666,0.591403160,0.918109494
MRPL24,0.121194464,0.399972804,0.718734680,0.682997570
PLA2G4C,0.121024384,0.645767054,0.658650185,0.947409280
KCNT2,0.120891619,0.574584142,0.615771437,0.779557281
DEFB135,0.120792346,0.749971435,0.530265899,0.934234109
CDK18,0.120779445,0.454341616,0.727363376,0.823648243
KDM6A,0.120767778,0.420671285,0.776735345,0.804290514
RGPD5,0.120758310,0.618780105,0.662731944,0.916961256
C1orf198,0.120541650,0.330337260,0.229138707,0.114286789
TINAGL1,0.120487781,0.599337119,0.725704438,0.969991607
NGFRAP1,0.120377875,0.457500490,0.852506621,0.973797373
SKOR1,0.120373763,0.372905931,0.640793413,0.555292284
RGL2,0.120212488,0.384432194,0.512908236,0.410335978
CGREF1,0.120129757,0.521717022,0.544720050,0.595584285
HABP4,0.120046577,0.692694113,0.615267175,0.949821236
CBWD6,0.120038024,0.574553806,0.684201497,0.886234000
ARL3,0.120014697,0.604326190,0.481724087,0.729688497
C7orf65,0.119976947,0.652078836,0.417697824,0.605081709
KIF26B,0.119873195,0.341249686,0.608400653,0.461243596
MPP2,0.119730714,0.447682144,0.443185399,0.385076578
MPND,0.119687935,0.159578712,0.788113985,0.396781064
RAMP2,0.119687126,0.287314089,0.560589649,0.313265356
SLC6A17,0.119684711,0.326455778,0.865140205,0.870601424
ANKRD65,0.119676040,0.414698961,0.585696959,0.507093959
FOXA3,0.119568539,0.465122219,0.730695343,0.874583834
RBM11,0.119542643,0.388805317,0.381392153,0.265632531
POTEG,0.119521555,0.615724366,0.574147554,0.777652524
EHD4,0.119519365,0.553915251,0.303430546,0.367102666
MTX2,0.119463497,0.360151833,0.837392538,0.795418555
NCF1,0.119175785,0.579640646,0.776819238,0.994158656
CCT4,0.119142862,0.721896503,0.435009527,0.764883311
VPS54,0.119025068,0.232042230,0.638520673,0.312634560
HTR3D,0.119001215,0.393842921,0.644107325,0.628883810
PNN,0.118962800,0.494403142,0.553441599,0.622421019
ADAM22,0.118939131,0.570891446,0.492609304,0.637989106
KRT78,0.118917598,0.239863307,0.276533239,0.085975782
RPE65,0.118703508,0.626841964,0.329325097,0.465880420
PITPNM2,0.118650266,0.477337974,0.348482222,0.361729941
BARX1,0.118497211,0.486873770,0.567452944,0.683304230
CRTAP,0.118479131,0.551208872,0.768840604,0.968307152
S1PR5,0.118412670,0.404672635,0.671658546,0.695029115
HSD17B8,0.118406625,0.395051035,0.483655115,0.367509308
PRKAG3,0.118401157,0.362849124,0.228858177,0.125840589
EIF3G,0.118340597,0.517001256,0.780856120,0.949380989
ABHD14B,0.118329157,0.561076221,0.670881377,0.875629027
TTC5,0.118292574,0.682492304,0.619695566,0.951220307
USP3,0.118290640,0.380045532,0.830633653,0.888261042
HIST1H4I,0.118264553,0.472031634,0.278387971,0.233242048
DSTN,0.118245952,0.566912459,0.743723966,0.953918790
DPYSL2,0.118195760,0.265869257,0.693302934,0.437810270
STAC,0.118179711,0.540165780,0.616209156,0.740329562
WSB1,0.118177609,0.510644831,0.496665520,0.585262908
PTGIR,0.118125011,0.245901604,0.724716502,0.552383443
PGC,0.118110518,0.478543611,0.648708469,0.783949575
TMEM231,0.118107472,0.505968270,0.669801095,0.795185977
GUF1,0.117929267,0.513650793,0.718418344,0.855024085
ARF6,0.117917829,0.381630469,0.674278776,0.569405246
YIPF7,0.117864831,0.484785704,0.536518000,0.589039745
TM2D2,0.117832612,0.237119356,0.629330729,0.346586460
LRFN2,0.117819369,0.302085691,0.615831774,0.498564356
PTGDR,0.117812485,0.537673725,0.366729924,0.405815397
SOX13,0.117802307,0.386133651,0.755250130,0.738721987
SUSD2,0.117765769,0.671855096,0.256772910,0.426251292
LACC1,0.117670169,0.637744062,0.638631308,0.904232337
ADAMTSL5,0.117608311,0.708604186,0.611225764,0.960439573
TRIM52,0.117481968,0.585445716,0.665220481,0.879025769
STRAP,0.117419521,0.492938782,0.666505103,0.766612182
SDHB,0.117372513,0.504052869,0.727559866,0.848380329
TIPRL,0.117320121,0.445517384,0.735052028,0.778263414
OVOL3,0.117243636,0.569944000,0.604943074,0.783500310
CERS6,0.116993231,0.401084180,0.708269749,0.727894902
TPCN2,0.116875068,0.331067786,0.754542731,0.590430237
VIL1,0.116837139,0.454505197,0.581531843,0.591222271
GTF2H2C,0.116752172,0.415790539,0.701775105,0.662433041
NKIRAS2,0.116725656,0.625830367,0.555826682,0.803348188
ARHGEF35,0.116719467,0.491960299,0.595382621,0.624870986
C21orf91,0.116681259,0.200940534,0.767496133,0.407876992
STYXL1,0.116583968,0.623985997,0.649364578,0.915914385
ZNF320,0.116557092,0.429395255,0.741140656,0.782835775
ESRRB,0.116523813,0.537386269,0.662434843,0.828648878
CSNK1G2,0.116494073,0.440176054,0.681628126,0.684966950
TTC25,0.116465529,0.277798073,0.839090549,0.626599271
INAFM2,0.116264393,0.592747752,0.636474590,0.877247142
SNAP29,0.116200885,0.508448193,0.653678882,0.754502466
TSPY10,0.116107671,0.667821629,0.430723152,0.767829948
TIFA,0.116025512,0.547560473,0.637298338,0.852882765
ZNF7,0.115951928,0.568727492,0.716987007,0.935845343
RAX,0.115731612,0.088227898,0.251703338,0.030238884
OR51B6,0.115705950,0.456984890,0.590972037,0.638190969
PDHX,0.115662124,0.648443228,0.648000183,0.952360016
CYFIP2,0.115499789,0.357947133,0.745594626,0.669348009
ALG11,0.115439146,0.576755599,0.558350048,0.776443377
OR1D5,0.115134462,0.243127565,0.719493076,0.410754117
HSD11B1,0.115075118,0.104598346,0.708734220,0.191128942
CFHR3,0.115038298,0.203228125,0.892144800,0.535009106
YIF1B,0.114825746,0.612387067,0.152844243,0.180850793
ICOS,0.114779489,0.237074278,0.759531582,0.458925680
NEUROG1,0.114768316,0.607123365,0.687716317,0.955801355
TBC1D4,0.114723199,0.561036834,0.739137944,0.951103935
NCMAP,0.114678151,0.301363863,0.761607839,0.573570498
TMEM154,0.114628319,0.470143781,0.606580328,0.653108156
LPPR5,0.114235157,0.487253871,0.670463636,0.807447525
CENPJ,0.114207863,0.608412880,0.745772953,0.988440490
RPH3AL,0.114191240,0.400515287,0.685195278,0.669535725
RPL36AL,0.114175810,0.284676725,0.544821483,0.383965261
TRIM6-TRIM34,0.113997223,0.288816182,0.794565656,0.572678683
GIPR,0.113907176,0.438576217,0.739218971,0.868164713
POLE,0.113778517,0.525157175,0.545745940,0.687218600
METTL21C,0.113756573,0.592610799,0.588519365,0.780004005
ZNF334,0.113704476,0.671946875,0.384438383,0.605548724
NIFK,0.113644940,0.407210412,0.832644336,0.875416374
FBXO22,0.113633441,0.457511138,0.711514264,0.784939125
OAZ1,0.113538975,0.494236367,0.460609364,0.455846305
PTCD2,0.113523367,0.323802960,0.786932913,0.703848217
XAGE5,0.113443050,0.467421235,0.632077073,0.687421637
DECR2,0.113329967,0.436356517,0.865148162,0.965122055
BABAM1,0.113308711,0.601523877,0.546135305,0.747347523
CYTH1,0.113256786,0.707732910,0.246576395,0.430091651
HLCS,0.113254690,0.543771445,0.557275847,0.719124827
CLIC2,0.113249021,0.461829619,0.743237508,0.828275675
TSSC1,0.113228370,0.657440568,0.414790702,0.714413665
MKX,0.113166297,0.182492723,0.474661727,0.164860125
IFITM10,0.113066410,0.474143293,0.370188906,0.385300525
JAGN1,0.112929974,0.715447718,0.659394818,0.996884613
ANLN,0.112921373,0.656792680,0.451007918,0.710292719
OR10C1,0.112907325,0.420015448,0.631622650,0.601001018
ANKRD34A,0.112904039,0.593952097,0.718027899,0.950576669
MET,0.112788334,0.441811394,0.835971347,0.909520325
GLT8D2,0.112731492,0.226317765,0.710364035,0.351554516
SBK2,0.112711206,0.697628310,0.541086084,0.888881271
BCORL1,0.112700408,0.122237161,0.595769780,0.152662150
RTCA,0.112668180,0.343170422,0.853366055,0.810339772
CCDC50,0.112661169,0.431173485,0.811574264,0.917058936
DUSP15,0.112572374,0.551976587,0.641941438,0.812050984
CLIC6,0.112401832,0.482180687,0.791653804,0.940323653
DLX6,0.112379962,0.503087254,0.724170358,0.866639857
GORAB,0.112206258,0.729098174,0.614398579,0.991112748
LIN28B,0.112194409,0.488956760,0.473137355,0.523716919
P3H1,0.112142082,0.741944196,0.553916440,0.963346039
SOSTDC1,0.112089717,0.445564552,0.759583150,0.794028313
KHDC1,0.112015146,0.364987154,0.856315681,0.820726818
SMIM9,0.112006225,0.307824267,0.760707797,0.683590995
MERTK,0.111960700,0.418182784,0.543036002,0.466439338
IFITM5,0.111957723,0.479399871,0.661392593,0.703299288
CATSPER3,0.111947098,0.610992709,0.701087314,0.973035962
MGA,0.111876254,0.165159185,0.643220943,0.224868029
LPCAT1,0.111846903,0.585659706,0.711959984,0.953973380
CLOCK,0.111783811,0.378746690,0.630429631,0.546048548
COL28A1,0.111729968,0.386737753,0.818043917,0.888337504
ADAMTS9,0.111704638,0.555175409,0.463376710,0.534046805
RAP1B,0.111634564,0.526947288,0.630608874,0.748784640
HTT,0.111589777,0.502883347,0.571522280,0.610934246
C15orf48,0.111584579,0.302939927,0.831884707,0.659243334
TSTD3,0.111560980,0.522290446,0.595903574,0.666657639
DACT1,0.111468608,0.608752420,0.740304768,0.987518760
CECR6,0.111406936,0.320468140,0.713305789,0.538918655
ADIPOQ,0.111368030,0.579971050,0.774844024,0.990692058
STX11,0.111366597,0.370956154,0.652759334,0.588758886
RAB23,0.111354480,0.604569045,0.574141456,0.778871530
HAUS4,0.111271429,0.420150965,0.830624019,0.909382676
CLIC1,0.111259775,0.204265973,0.545562539,0.258376090
MAGEB16,0.111180552,0.153348793,0.366915231,0.111066253
RBM15,0.111159697,0.380425823,0.785739757,0.720662674
DTD2,0.111095777,0.464882449,0.418866386,0.435113513
IKBKG,0.111083942,0.602679463,0.689139410,0.931666275
HOXC12,0.111083857,0.299229971,0.624991705,0.468554221
KCTD8,0.111043938,0.571508823,0.678112078,0.912164738
CISD3,0.111032384,0.742874481,0.209424192,0.407630444
MED15,0.110998915,0.292066294,0.433860989,0.231179198
TRAPPC13,0.110961132,0.475784287,0.738568750,0.833504561
DNAH1,0.110886098,0.487391594,0.848154402,0.983372146
ATOH8,0.110791068,0.488192543,0.738104861,0.839129294
RAG1,0.110736830,0.195245730,0.520715083,0.171372246
CA14,0.110712766,0.261863327,0.586366063,0.386036259
CIT,0.110699159,0.282692180,0.696302555,0.595370130
UFM1,0.110676114,0.681225382,0.591182579,0.912164706
MCM5,0.110624828,0.463721448,0.749075950,0.824442348
SMIM10L1,0.110592835,0.648103114,0.360999833,0.533451926
ZNF286B,0.110573551,0.510803522,0.789595156,0.957871610
HSPB2,0.110530296,0.460669833,0.255054780,0.258845294
ENAH,0.110529266,0.370490023,0.821802988,0.772531032
ARMC8,0.110429641,0.371071596,0.679595780,0.637314927
SMG1,0.110344387,0.559271624,0.625596360,0.810453717
MTSS1,0.110312439,0.661752586,0.570244058,0.894239335
MYL12B,0.110185218,0.473327201,0.638553825,0.737424925
MPDZ,0.110109813,0.562789996,0.660104542,0.866286645
TET1,0.110026305,0.345626638,0.255568423,0.157199329
TCN1,0.109644671,0.465264198,0.644502221,0.659527112
ZCCHC12,0.109641862,0.754861655,0.599196114,0.991009421
UPK1A,0.109577153,0.506307840,0.736756827,0.875919239
CYGB,0.109558555,0.482370912,0.602189954,0.723588173
NOP10,0.109532298,0.545529405,0.724762772,0.920684196
STRADA,0.109482108,0.694861248,0.353920199,0.640166703
TRIM43B,0.109457348,0.723902480,0.592425113,0.967729696
TK2,0.109419226,0.501038735,0.202734631,0.217426494
ROS1,0.109335634,0.670881131,0.489731355,0.794018160
CASP8,0.109314072,0.331986721,0.840862751,0.813211511
HERC1,0.109272206,0.553042185,0.699978700,0.887012862
CLEC10A,0.109232273,0.435304097,0.729797920,0.757622577
MAK,0.109166424,0.296523523,0.750532623,0.621720345
PCDHB15,0.109022010,0.662149099,0.337628088,0.558490953
CYP7B1,0.108982948,0.544170295,0.731960505,0.914017169
OR52L1,0.108943828,0.536395603,0.763709957,0.935157756
LRRC42,0.108876325,0.388283606,0.632432134,0.536561757
CD14,0.108677535,0.717044108,0.533034269,0.887092799
MAGEB1,0.108609340,0.557061117,0.673237758,0.854120914
EGR4,0.108605410,0.344433099,0.503142359,0.393887845
SPRR4,0.108404983,0.274287362,0.683665190,0.471072095
MCMBP,0.108341395,0.444203991,0.744527853,0.770523937
SHISA8,0.108235012,0.352424116,0.702670144,0.665113311
SCN1B,0.108130053,0.519359838,0.643191028,0.760483826
CFB,0.108129450,0.524541507,0.665095826,0.803390926
RSPH1,0.107943794,0.651143855,0.687739618,0.982856993
C4orf36,0.107793200,0.593142180,0.513561205,0.711799044
PNPLA1,0.107648476,0.426955080,0.575075241,0.512432240
ANOS1,0.107597158,0.328016065,0.479875158,0.411526801
MTAP,0.107552222,0.196154083,0.882745336,0.697072902
SLC9A3,0.107363950,0.449778284,0.558530186,0.581498572
DNPH1,0.107352990,0.356311767,0.239968533,0.144609327
ZNF771,0.107306699,0.365145935,0.423455600,0.364338716
NFIA,0.107299542,0.531637494,0.546566526,0.704214227
PAK7,0.107299025,0.319837289,0.756767771,0.638384042
MAP2K2,0.107275284,0.476594470,0.689480464,0.748913396
SOX21,0.107263091,0.625647014,0.723974441,0.981953870
MYRIP,0.107231478,0.573265115,0.693333811,0.941856927
UBR7,0.107216537,0.643182139,0.228821839,0.326687517
CHST8,0.107173411,0.121330074,0.647244777,0.161566834
ZFP92,0.107140802,0.579638077,0.591253143,0.770439662
SLC10A4,0.107107330,0.435516136,0.668696935,0.706480367
RTBDN,0.107067039,0.345661531,0.702423770,0.689583912
RDH13,0.107024557,0.425413558,0.769293134,0.781908937
STXBP2,0.106992454,0.509105645,0.640209969,0.731817750
ZNF181,0.106924372,0.309883448,0.671224922,0.518102568
SLC8A1,0.106869773,0.414886367,0.587730539,0.512289801
PLAC9,0.106846383,0.444452019,0.624662822,0.689880451
LLGL1,0.106836198,0.708943149,0.298406163,0.588093704
TNNT2,0.106758807,0.497377305,0.769636086,0.902358112
PPP1R17,0.106651560,0.321593895,0.573591394,0.378862688
ZNF500,0.106613813,0.562233381,0.629886519,0.804722501
RASGRP2,0.106610715,0.259581831,0.595497519,0.315437103
CDH19,0.106515789,0.217240274,0.777434488,0.495625807
OR6Y1,0.106460932,0.434646772,0.514495884,0.484405481
SPECC1,0.106433447,0.245334747,0.387856279,0.153319565
EEF1E1,0.106399941,0.607447203,0.555875472,0.790603315
CEACAM18,0.106374223,0.403310127,0.406327266,0.284213142
SEC23IP,0.106298316,0.676662041,0.421741966,0.644256748
DCAF4L2,0.106269402,0.185714725,0.577955551,0.211681808
P2RX3,0.106208848,0.211900247,0.612969393,0.253699044
ADH1A,0.106018790,0.577550134,0.756680164,0.982232006
SMCR8,0.105992968,0.596286285,0.520743491,0.727137902
TUBGCP3,0.105971182,0.517601226,0.668900915,0.789842064
ERICH3,0.105863648,0.544890808,0.705260423,0.893178786
PTPRCAP,0.105795705,0.539757830,0.645997150,0.806724090
CD58,0.105714670,0.270603166,0.454329582,0.204228768
FASTKD5,0.105587774,0.241874008,0.818534855,0.611020868
CLDN25,0.105409743,0.463046207,0.668030168,0.721954071
NHLRC4,0.105398709,0.510666542,0.671264437,0.811126811
GJB2,0.105308556,0.419605962,0.789188286,0.816915963
PDAP1,0.105297826,0.399170947,0.823544774,0.832720101
PHF11,0.105291867,0.560359175,0.429110712,0.628725346
HESX1,0.105285664,0.438529810,0.299535766,0.259688647
HNRNPK,0.105281536,0.604700873,0.642860992,0.870571267
COL6A5,0.105280206,0.490402284,0.492597491,0.491140241
OPN1MW,0.105094776,0.552365572,0.578425211,0.762789357
KRTAP2-1,0.105086219,0.446589082,0.624829267,0.692976715
MSX1,0.104981248,0.561588008,0.570536082,0.718594944
CRLS1,0.104903247,0.114585051,0.528937248,0.115162119
RBM46,0.104871853,0.421554037,0.716940514,0.781788101
TRAPPC8,0.104799966,0.476420778,0.815798729,0.941288389
TLR5,0.104793634,0.398889270,0.492358563,0.411911357
C15orf27,0.104763879,0.422657412,0.660189524,0.713983756
IFT172,0.104761616,0.373812695,0.523584500,0.419870743
LRRC56,0.104717992,0.338220389,0.491651043,0.379282692
NEK8,0.104694672,0.502178486,0.435640964,0.432672932
NAA15,0.104643377,0.486576619,0.635573916,0.710263018
ALDH6A1,0.104435723,0.482546004,0.465975569,0.459430941
NUDCD2,0.104373527,0.601296334,0.351450130,0.511720541
GAGE1,0.104261644,0.175448723,0.787496527,0.405947890
C9orf117,0.104226136,0.386490606,0.639724035,0.626365522
ST13,0.104147930,0.313153253,0.677494268,0.484242942
MON1B,0.104132198,0.480919251,0.455043983,0.493911328
PPP2R3A,0.104109999,0.757739124,0.547130479,0.950529806
LAYN,0.104064606,0.438926148,0.680988972,0.719553533
ECEL1,0.103962362,0.465965590,0.700597977,0.816680798
TEX14,0.103908799,0.352853326,0.753442966,0.623909756
VSNL1,0.103863235,0.115239733,0.824663039,0.313335108
SKOR2,0.103783359,0.630632812,0.231165476,0.294995875
ADGRL4,0.103663664,0.420356969,0.747208716,0.778269059
SYNJ2,0.103610546,0.715704444,0.461507945,0.757608516
ZYG11B,0.103588227,0.618000261,0.504120080,0.768295119
